selected_features,accuracy_contribution,accuracy_contribution_std,run
closeness_centrality_3,0.6939713436063801,0.01406045268877625,15
self_walk_3,0.7029467423628007,0.00999232270800113,15
basic_expansion_0,0.7037848067045148,0.011713106665581107,15
lsme_0,0.7044065963773993,0.010734502932665797,15
closeness_centrality_0,0.7051635577183024,0.012742437489953818,15
load_centrality_1,0.7183292781832926,0.008514270125950017,15
load_centrality_2,0.7260610975939442,0.010015883121351541,15
lsme_1,0.7224655312246553,0.012502144419266755,15
degree_centrality_1,0.7233035955663693,0.013656620465051846,15
page_rank_2,0.7219248445525818,0.010744710781097315,15
lsme_3,0.7259529602595296,0.011622279797803664,15
self_walk_0,0.7227629088942958,0.013981874030516433,15
page_rank_3,0.7209516085428495,0.01362423130300049,15
self_walk_1,0.7237361449040282,0.011115320039846421,15
basic_expansion_3,0.7217356042173559,0.011831683506502743,15
eigenvector_centrality_0,0.723492835901595,0.012723840576652183,15
lsme_2,0.724493106244931,0.011597351007245857,15
self_walk_2,0.7271424709380913,0.008304470296408701,15
basic_expansion_1,0.727250608272506,0.012682791043736624,15
closeness_centrality_2,0.7329818869964855,0.008910714845937633,15
eigenvector_centrality_2,0.7293322519599893,0.012054887939498425,15
eigenvector_centrality_3,0.7309813463098133,0.01094970609748211,15
page_rank_1,0.7333603676669368,0.010396133745505022,15
page_rank_1,0.5424979724249798,0.013417338860303885,16
page_rank_3,0.6042173560421736,0.01140643859967504,16
closeness_centrality_0,0.6383346850500135,0.02159121048570658,16
page_rank_2,0.6452554744525546,0.010296355225665436,16
eigenvector_centrality_0,0.6626385509597188,0.010627244336144606,16
eigenvector_centrality_3,0.6800486618004865,0.013538372120588758,16
degree_centrality_2,0.6818058934847258,0.015529101056164679,16
degree_centrality_0,0.6845093268450932,0.012820090323029753,16
basic_expansion_1,0.6879426872127603,0.014192922153619066,16
lsme_0,0.6868342795350094,0.015518366848492369,16
self_walk_2,0.699324141659908,0.011342699186016584,16
eigenvector_centrality_2,0.7021627466882941,0.013041677478838769,16
lsme_1,0.7037848067045147,0.013867875339976294,16
basic_expansion_2,0.713138686131387,0.013637448082687686,16
closeness_centrality_3,0.7143281968099487,0.01535495412706864,16
self_walk_1,0.7154095701540957,0.015212452770403216,16
degree_centrality_1,0.7116247634495809,0.013422784850056258,16
closeness_centrality_2,0.7112192484455258,0.013393759455430504,16
load_centrality_1,0.7201676128683427,0.013594507048752077,16
closeness_centrality_1,0.7228169775615032,0.011131483294842684,16
basic_expansion_3,0.7192484455258178,0.010409622723648164,16
load_centrality_2,0.7236280075696133,0.010693471579134469,16
lsme_2,0.7231413895647472,0.014249658505582043,16
page_rank_0,0.7238983509056504,0.011930107762166804,16
degree_centrality_3,0.7230873208975399,0.012297531763425632,16
self_walk_3,0.7293052176263856,0.011008684709080035,16
load_centrality_0,0.7317653419843199,0.009142082721998578,16
load_centrality_3,0.7319545823195458,0.013256888551983089,16
lsme_3,0.7323330629899972,0.013555743816555471,16
eigenvector_centrality_1,0.7320897539875642,0.010731642995141295,16
basic_expansion_0,0.7294674236280076,0.012694080663635986,16
self_walk_0,0.7333062989997295,0.013212710765405726,16
basic_expansion_0,0.5119762097864288,0.015090292831393412,17
degree_centrality_0,0.5791565287915653,0.01465752105594779,17
closeness_centrality_1,0.6177345228440119,0.018283685773355946,17
eigenvector_centrality_0,0.6247364152473641,0.016174779835421944,17
degree_centrality_1,0.6392808867261421,0.013678437789611907,17
degree_centrality_3,0.6510408218437416,0.01725663158556457,17
eigenvector_centrality_2,0.6729115977291159,0.012852800025980778,17
lsme_0,0.670505542038389,0.013879333141554357,17
lsme_2,0.6662881859962153,0.010636009131926943,17
closeness_centrality_0,0.6674776966747767,0.013189319661447667,17
closeness_centrality_3,0.6792376317923762,0.012370534130302833,17
self_walk_3,0.678507704785077,0.014593432767327054,17
self_walk_2,0.6947823736144905,0.012578956608955768,17
load_centrality_1,0.7029467423628007,0.014265728643569705,17
load_centrality_2,0.7161935658286024,0.014213376415807735,17
page_rank_2,0.7089213300892132,0.01570322492695773,17
page_rank_0,0.7098134630981345,0.012919583293910714,17
eigenvector_centrality_1,0.7100567721005677,0.012096316133171388,17
basic_expansion_1,0.7130035144633686,0.011588997961817801,17
basic_expansion_3,0.7196269261962693,0.0092142670333288,17
self_walk_0,0.7269802649364693,0.011324417421210077,17
page_rank_1,0.7195187888618547,0.011587768137414326,17
page_rank_3,0.7196809948634767,0.011476353233780254,17
lsme_1,0.7220059475533929,0.013013065709692993,17
self_walk_1,0.7213841578805084,0.009668469509492135,17
load_centrality_3,0.7234387672343877,0.01143906962236962,17
load_centrality_0,0.7249526899161934,0.009487626101364187,17
lsme_3,0.727331711273317,0.011285466291729633,17
degree_centrality_2,0.7234117329007841,0.011654557341969067,17
closeness_centrality_2,0.7261962692619625,0.012453294689262775,17
basic_expansion_2,0.7285752906190862,0.012394585981451909,17
eigenvector_centrality_3,0.7312516896458502,0.008728741206853532,17
self_walk_0,0.5232495268991618,0.01992129574825362,18
eigenvector_centrality_2,0.6049472830494729,0.016882091756398595,18
page_rank_3,0.6410110840767776,0.01169962128941505,18
basic_expansion_3,0.668396864017302,0.014746082888673127,18
self_walk_2,0.6849959448499594,0.013617255826611163,18
degree_centrality_1,0.6931062449310624,0.010555029240146242,18
basic_expansion_0,0.6974047039740472,0.008850637857423424,18
self_walk_3,0.7048932143822653,0.015253306713172066,18
page_rank_0,0.7052446607191132,0.009475948496888776,18
closeness_centrality_1,0.7079751284130846,0.012734175548094305,18
eigenvector_centrality_1,0.7092187077588539,0.009830391502450188,18
load_centrality_0,0.7069478237361448,0.013005734349098139,18
load_centrality_3,0.719897269532306,0.008170856201245314,18
page_rank_2,0.7213841578805084,0.009691120460092115,18
load_centrality_2,0.7216815355501485,0.012613334720610745,18
degree_centrality_2,0.7203298188699649,0.011732558177991657,18
lsme_3,0.7199243038659096,0.009368089005920975,18
closeness_centrality_0,0.7224384968910516,0.008474347299832267,18
degree_centrality_3,0.7164368748310356,0.009333268433166514,18
degree_centrality_0,0.7154095701540956,0.011749862845475537,18
lsme_2,0.7216004325493377,0.011363942504786883,18
eigenvector_centrality_0,0.7208434712084346,0.011680709350194874,18
basic_expansion_1,0.7228169775615032,0.009469004487319532,18
page_rank_1,0.7252230332522303,0.015464111442290462,18
self_walk_1,0.7239794539064613,0.013379673802830254,18
basic_expansion_2,0.7257096512570965,0.012594750279191665,18
closeness_centrality_2,0.7246012435793456,0.011254890180467962,18
lsme_1,0.7259799945931333,0.012472880977817758,18
load_centrality_1,0.7295755609624222,0.012728578480214144,18
closeness_centrality_3,0.7319275479859422,0.014361924526353603,18
eigenvector_centrality_3,0.7330900243309002,0.010504534637667321,18
lsme_0,0.7305217626385508,0.00995715281168146,18
lsme_1,0.5696404433630712,0.032473951657385564,19
eigenvector_centrality_2,0.5686942416869424,0.018874999231603764,19
eigenvector_centrality_0,0.5905920519059206,0.01759692165574186,19
page_rank_0,0.6094079480940794,0.018900769696249004,19
lsme_2,0.616463909164639,0.014414675242174492,19
load_centrality_3,0.6669370100027034,0.013665046721924961,19
self_walk_1,0.6578264395782644,0.015897498442558288,19
load_centrality_1,0.6759394430927279,0.016658963499902917,19
degree_centrality_1,0.6905379832387133,0.01357707728980175,19
degree_centrality_2,0.69448499594485,0.016046852633261933,19
self_walk_2,0.7063801027304676,0.014024775482807957,19
eigenvector_centrality_1,0.7048391457150581,0.009296666701033504,19
load_centrality_2,0.7103000811030006,0.012681494398350035,19
page_rank_2,0.7053798323871316,0.00985756476483974,19
load_centrality_0,0.7159502568261693,0.011348013743883622,19
page_rank_1,0.7128953771289539,0.012388688010153656,19
lsme_3,0.7128142741281427,0.015797884741182204,19
basic_expansion_1,0.7171127331711273,0.012767649186736299,19
degree_centrality_3,0.7242227629088943,0.0102084235399489,19
closeness_centrality_2,0.7129764801297648,0.01305456030860526,19
page_rank_3,0.7194917545282509,0.011336511836862767,19
closeness_centrality_0,0.7206271965396053,0.009810297410731828,19
lsme_0,0.7158961881589617,0.011302453202659064,19
closeness_centrality_3,0.7171397675047312,0.012775002760871342,19
eigenvector_centrality_3,0.7220600162206001,0.012902176426648291,19
basic_expansion_2,0.7258177885915112,0.013657985068864878,19
degree_centrality_0,0.7252500675858341,0.01241288132250939,19
self_walk_3,0.7264666125979994,0.009879782194413336,19
basic_expansion_0,0.7287104622871046,0.011871274264642698,19
closeness_centrality_1,0.729088942957556,0.010399929288957449,19
self_walk_0,0.7288997026223304,0.012531106233371843,19
basic_expansion_3,0.7298188699648555,0.010793574072007745,19
basic_expansion_2,0.5371722087050554,0.014776680871516944,20
closeness_centrality_3,0.6038118410381185,0.016578572263739908,20
closeness_centrality_2,0.6220059475533927,0.016969638766947206,20
lsme_1,0.6124087591240877,0.02323790866336588,20
lsme_0,0.63360367666937,0.020957119333866316,20
load_centrality_0,0.6502027575020277,0.01339411413522552,20
page_rank_1,0.666882941335496,0.014589425729052932,20
closeness_centrality_1,0.6670181130035144,0.014050078953199907,20
self_walk_0,0.6957556096242227,0.01119247531016514,20
self_walk_2,0.7038388753717222,0.01172321051768415,20
closeness_centrality_0,0.7012165450121655,0.015794067594789102,20
eigenvector_centrality_1,0.7064612057312787,0.014964816234731584,20
eigenvector_centrality_0,0.7067856177345229,0.01164938263301259,20
degree_centrality_0,0.7104352527710192,0.011113347302977963,20
lsme_3,0.7070559610705595,0.01407769930285946,20
page_rank_0,0.7058934847256014,0.01208676605848353,20
self_walk_1,0.705433901054339,0.013968250636692879,20
degree_centrality_2,0.7073803730738037,0.01191487457700648,20
lsme_2,0.7044606650446068,0.008640673766347595,20
page_rank_2,0.7009732360097324,0.011308271412249929,20
degree_centrality_1,0.6974858069748583,0.015365398194458963,20
degree_centrality_3,0.7015950256826169,0.012691057643064678,20
page_rank_3,0.7034603947012708,0.009800794213363323,20
basic_expansion_0,0.6996485536631523,0.011565514147461453,20
load_centrality_2,0.7100567721005678,0.00897218174562237,20
load_centrality_3,0.713625304136253,0.010448026729514668,20
eigenvector_centrality_3,0.7160583941605838,0.009960271823932046,20
self_walk_3,0.7241146255744795,0.00788851478046452,20
load_centrality_1,0.7256826169234929,0.010633844383723574,20
basic_expansion_3,0.731440929981076,0.0127853821208235,20
basic_expansion_1,0.732603406326034,0.010284743131690153,20
eigenvector_centrality_2,0.7265477155988104,0.01075358372706072,20
eigenvector_centrality_1,0.545985401459854,0.012558139075974636,21
load_centrality_1,0.5945931332792647,0.01368172341311835,21
basic_expansion_2,0.6565017572316842,0.013431031317605447,21
page_rank_1,0.666639632333063,0.014177156128093282,21
self_walk_3,0.6874831035414976,0.011853869388604716,21
eigenvector_centrality_2,0.7017842660178425,0.015928912914436672,21
lsme_2,0.7002703433360369,0.011264626471055875,21
page_rank_2,0.6987023519870236,0.013710565634470756,21
basic_expansion_0,0.7029737766964046,0.012444635243170795,21
load_centrality_2,0.7074344417410111,0.013511109754028347,21
basic_expansion_3,0.7163557718302245,0.011371657508847015,21
closeness_centrality_1,0.7155177074885104,0.011095972095066537,21
degree_centrality_2,0.7170856988375237,0.011619889960913453,21
load_centrality_0,0.7207082995404163,0.014060686594546368,21
closeness_centrality_0,0.7141119221411192,0.012211770876341337,21
self_walk_1,0.717815625844823,0.01183646979267997,21
page_rank_3,0.7193295485266289,0.010282149038782211,21
eigenvector_centrality_0,0.7206271965396053,0.012581396631782855,21
page_rank_0,0.7163557718302244,0.009963756623381937,21
degree_centrality_1,0.7163017031630169,0.010188895675713953,21
self_walk_0,0.72022168153555,0.014621776187201441,21
self_walk_2,0.7284941876182753,0.011155094624547383,21
degree_centrality_0,0.7247904839145717,0.01440399848309278,21
lsme_1,0.7223303595566369,0.011770619701471726,21
lsme_3,0.7268721276020548,0.012227799733391043,21
closeness_centrality_3,0.7253582049202488,0.012320332148971855,21
degree_centrality_3,0.7197620978642877,0.011898915559210844,21
eigenvector_centrality_3,0.7293322519599893,0.01194342468582773,21
closeness_centrality_2,0.7317383076507162,0.011668094800814393,21
lsme_0,0.7256015139226817,0.013389502565060595,21
basic_expansion_1,0.7278994322789941,0.013668923729227355,21
load_centrality_3,0.7289537712895378,0.012808797649820876,21
degree_centrality_0,0.5575560962422276,0.018123975323867805,22
basic_expansion_0,0.5842389835090566,0.01901397926951254,22
page_rank_2,0.6071370640713707,0.016011904272201696,22
eigenvector_centrality_3,0.6383887537172209,0.015228850691658828,22
eigenvector_centrality_2,0.6647472289808056,0.014294210561000336,22
self_walk_3,0.6720735333874021,0.013267772302880822,22
lsme_0,0.6729927007299269,0.013151696221005336,22
basic_expansion_2,0.6979724249797243,0.012252728284198698,22
load_centrality_1,0.7090294674236278,0.014766810297301525,22
lsme_3,0.7099216004325495,0.011120940420049108,22
basic_expansion_1,0.7166801838334684,0.012577213445687728,22
load_centrality_3,0.7258988915923221,0.011495442430047447,22
closeness_centrality_1,0.7278183292781832,0.011909720925080695,22
closeness_centrality_3,0.7233846985671802,0.010761430691343004,22
basic_expansion_3,0.7305758313057583,0.012695318454777456,22
eigenvector_centrality_1,0.727683157610165,0.012146842276812196,22
page_rank_0,0.7260340632603408,0.013490755489592386,22
self_walk_1,0.7257096512570965,0.010889971859514925,22
lsme_2,0.7258988915923221,0.015427321960529964,22
degree_centrality_3,0.7288185996215194,0.010594182422181455,22
degree_centrality_1,0.723141389564747,0.010504812934817045,22
self_walk_0,0.7315761016490944,0.011512595644205008,22
page_rank_1,0.7264666125979995,0.01300000121153299,22
degree_centrality_2,0.7232224925655584,0.011442774708428595,22
closeness_centrality_0,0.7276290889429577,0.012362260117585155,22
closeness_centrality_2,0.7299540416328739,0.012117565186528702,22
load_centrality_2,0.7293322519599891,0.012272991971720333,22
load_centrality_0,0.721924844552582,0.010754908940918448,22
self_walk_2,0.732765612327656,0.009839346177112218,22
lsme_1,0.7340091916734252,0.010711499706197504,22
page_rank_3,0.729764801297648,0.012104741740019872,22
eigenvector_centrality_0,0.7333062989997295,0.015065790491596566,22
self_walk_2,0.5235739389024061,0.013183804949572194,23
self_walk_1,0.566639632333063,0.025254466794370798,23
degree_centrality_3,0.6031359826980264,0.019529195429438068,23
basic_expansion_0,0.6172479048391456,0.020318887157715973,23
lsme_3,0.6262233035955664,0.02058987097826037,23
degree_centrality_0,0.6388483373884835,0.01465123708076615,23
load_centrality_3,0.680427142470938,0.012013986069925412,23
closeness_centrality_1,0.6898080562314137,0.01081184087250414,23
basic_expansion_3,0.6982157339821574,0.01307972914570739,23
closeness_centrality_3,0.699837793998378,0.01052746941964654,23
basic_expansion_1,0.702000540686672,0.007316321836786202,23
closeness_centrality_0,0.7055690727223574,0.013673307433359028,23
degree_centrality_1,0.7045958367126247,0.011367318463358377,23
self_walk_3,0.7170586645039201,0.012860616380486408,23
lsme_1,0.710029737766964,0.01502739368872473,23
basic_expansion_2,0.7192754798594213,0.013083723736678448,23
eigenvector_centrality_2,0.7255204109218707,0.012668145650443136,23
page_rank_0,0.727331711273317,0.012297026589146453,23
lsme_2,0.7236009732360098,0.012672846705352545,23
load_centrality_2,0.7251419302514194,0.012545824217831007,23
page_rank_1,0.7232224925655583,0.009378848951562994,23
load_centrality_1,0.7267639902676399,0.012496794332140203,23
page_rank_2,0.7301162476344957,0.01231890836120257,23
closeness_centrality_2,0.7250337929170046,0.01146105898482634,23
eigenvector_centrality_0,0.7293592862935928,0.010692377988434925,23
load_centrality_0,0.7298188699648555,0.012448246524083481,23
lsme_0,0.7339280886726143,0.011433190126549758,23
degree_centrality_2,0.7289267369559341,0.011558592483852773,23
page_rank_3,0.7264666125979992,0.012349572394899757,23
self_walk_0,0.7310083806434171,0.011995447906417857,23
eigenvector_centrality_3,0.7292511489591782,0.011788488484452523,23
eigenvector_centrality_1,0.7299810759664774,0.009612064821265372,23
basic_expansion_0,0.5131657204649905,0.01549319709736636,24
page_rank_3,0.5893214382265478,0.016908219750910572,24
degree_centrality_1,0.6311435523114355,0.012793382485864448,24
closeness_centrality_3,0.6467964314679642,0.014647645027408611,24
page_rank_1,0.6459583671262503,0.013349158650428636,24
closeness_centrality_0,0.6597188429305216,0.01450162074399398,24
page_rank_2,0.6642335766423358,0.014496050676128875,24
eigenvector_centrality_2,0.6768856447688563,0.01470270130559566,24
closeness_centrality_1,0.6788321167883211,0.01034818355733112,24
eigenvector_centrality_1,0.683103541497702,0.014407955639545422,24
eigenvector_centrality_0,0.6809948634766153,0.014510160719757642,24
self_walk_0,0.6878075155447418,0.012029397527366568,24
basic_expansion_3,0.6957556096242228,0.013601359857488,24
self_walk_1,0.6916734252500676,0.011375802161538528,24
lsme_0,0.6907812922411463,0.009729956748701368,24
lsme_1,0.6981346309813463,0.012502144419266758,24
basic_expansion_2,0.7024871586915383,0.014202805626106207,24
load_centrality_0,0.7058123817247904,0.014610450419682603,24
self_walk_2,0.7104622871046229,0.011644237007147291,24
degree_centrality_3,0.7149229521492296,0.011957765857874192,24
degree_centrality_2,0.7098404974317384,0.014789065421132792,24
lsme_2,0.7075966477426332,0.013040080241932048,24
lsme_3,0.7131386861313869,0.017900505903044327,24
basic_expansion_1,0.711192214111922,0.011362816962370445,24
load_centrality_2,0.7139497161394971,0.013587516312714681,24
degree_centrality_0,0.7154366044876994,0.010509508087755958,24
load_centrality_1,0.7237902135712354,0.010840093581202264,24
load_centrality_3,0.7330359556636928,0.010909450672164462,24
closeness_centrality_2,0.7254122735874561,0.011499637800733683,24
self_walk_3,0.7273587456069208,0.01289356337734324,24
eigenvector_centrality_3,0.7308191403081914,0.010674317566264167,24
page_rank_0,0.732954852662882,0.013387209832654418,24
load_centrality_2,0.5486077318194107,0.015751089956095726,25
lsme_0,0.5837253311705867,0.01541516571949969,25
lsme_2,0.6027034333603676,0.015107428080719994,25
load_centrality_3,0.6283860502838603,0.014889120883427233,25
self_walk_0,0.6625844822925114,0.009858788024620055,25
closeness_centrality_2,0.6900243309002433,0.008830921387715292,25
basic_expansion_3,0.6998648283319818,0.01337737938588486,25
basic_expansion_1,0.7044876993782103,0.011778068322228778,25
degree_centrality_3,0.7087591240875912,0.010849528482997452,25
self_walk_1,0.7039470127061368,0.011796669297692719,25
degree_centrality_2,0.7090024330900243,0.012146330835254925,25
degree_centrality_1,0.7100027034333604,0.014996649324654701,25
basic_expansion_0,0.7057853473911868,0.01157186326349407,25
load_centrality_1,0.7145444714787781,0.010513158423704773,25
eigenvector_centrality_0,0.7162206001622061,0.010374317646694829,25
page_rank_2,0.7175993511759935,0.01205391786381823,25
eigenvector_centrality_3,0.7233846985671805,0.01298143547810558,25
self_walk_2,0.7263855095971883,0.011235001984692152,25
self_walk_3,0.7273317112733171,0.010529656037059203,25
page_rank_0,0.730683968640173,0.008270738944071883,25
closeness_centrality_3,0.7299270072992702,0.008827444744645089,25
eigenvector_centrality_1,0.7268180589348472,0.009777500374431975,25
closeness_centrality_1,0.728169775615031,0.013176152583929299,25
page_rank_1,0.7279535009462014,0.010063927839360547,25
lsme_1,0.7283049472830494,0.012665231851265437,25
eigenvector_centrality_2,0.7271965396052986,0.01234877343085736,25
load_centrality_0,0.728764530954312,0.011939293437005847,25
closeness_centrality_0,0.7287104622871045,0.011789728366497908,25
lsme_3,0.7306028656393619,0.013097709161132473,25
basic_expansion_2,0.73176534198432,0.013349487141333717,25
page_rank_3,0.7298729386320626,0.008305130325999418,25
degree_centrality_0,0.7296296296296295,0.01487893194339062,25
self_walk_3,0.5290348742903487,0.018852624704392536,26
eigenvector_centrality_2,0.5830494728304948,0.01889003627519837,26
lsme_0,0.6082184374155178,0.017085527733289658,26
degree_centrality_1,0.63411732900784,0.012745878385132496,26
closeness_centrality_0,0.6551770748851041,0.013015424349633509,26
degree_centrality_2,0.6620167612868344,0.015569429248512635,26
self_walk_1,0.6516626115166262,0.01794894491396168,26
eigenvector_centrality_0,0.6567180319005136,0.010303450973910003,26
lsme_3,0.6671803190051366,0.013264714733254709,26
closeness_centrality_1,0.6681535550148688,0.011146049526591414,26
basic_expansion_3,0.6842389835090564,0.015228274782922593,26
page_rank_2,0.6870775885374426,0.010644972684789263,26
eigenvector_centrality_3,0.6984320086509868,0.013475605204474465,26
load_centrality_1,0.7080832657474994,0.009602936263549416,26
lsme_1,0.709786428764531,0.014703422067062245,26
page_rank_3,0.7131116517977832,0.011830911343519324,26
closeness_centrality_3,0.7099216004325491,0.012389277933632488,26
lsme_2,0.7073263044065965,0.009724997966378778,26
self_walk_2,0.7176534198432009,0.014162069255310014,26
basic_expansion_0,0.7151121924844553,0.012735897227964995,26
load_centrality_0,0.7158961881589618,0.013104515021045302,26
degree_centrality_0,0.7140308191403082,0.010178561234029333,26
closeness_centrality_2,0.7128953771289538,0.012874702243623309,26
basic_expansion_2,0.7257637199243038,0.011163052176470413,26
basic_expansion_1,0.726845093268451,0.010881915357813271,26
load_centrality_2,0.7303865909705324,0.013256778291082892,26
degree_centrality_3,0.7301432819680997,0.012962843154361534,26
page_rank_0,0.72676399026764,0.012077450490602057,26
self_walk_0,0.7293863206271965,0.011316379588307002,26
load_centrality_3,0.7287104622871046,0.01307537001827856,26
page_rank_1,0.7330089213300891,0.009229127134188414,26
eigenvector_centrality_1,0.7318734793187347,0.009863494305972552,26
eigenvector_centrality_0,0.543390105433901,0.011976545422436272,27
basic_expansion_1,0.5951878886185455,0.013691335341108725,27
self_walk_0,0.6504460665044608,0.015496121525782579,27
load_centrality_2,0.679426872127602,0.012337138207690007,27
lsme_0,0.6753987564206543,0.012565615258960612,27
eigenvector_centrality_1,0.6867531765341983,0.013699260104660063,27
page_rank_1,0.6911327385779941,0.013911128364840285,27
lsme_3,0.6876453095431198,0.013190538683479127,27
degree_centrality_3,0.6929170045958367,0.013872301543637703,27
closeness_centrality_0,0.6962151932954853,0.012460481858259004,27
degree_centrality_2,0.7000000000000001,0.012815557339222166,27
degree_centrality_1,0.696999188969992,0.012324098460761766,27
self_walk_2,0.7061097593944311,0.011275910035988861,27
closeness_centrality_3,0.7038118410381184,0.011117128074455545,27
lsme_1,0.7063801027304677,0.008912683104144135,27
self_walk_3,0.7156528791565289,0.01340793932901322,27
load_centrality_3,0.7284941876182752,0.008957344136856836,27
basic_expansion_0,0.7268721276020548,0.008372834705500303,27
eigenvector_centrality_2,0.71889699918897,0.014255991328507297,27
eigenvector_centrality_3,0.7255474452554744,0.01128196866955758,27
page_rank_2,0.7181670721816708,0.01012055833826996,27
load_centrality_0,0.7283860502838606,0.011115057028493568,27
page_rank_0,0.7239253852392539,0.00951731418250906,27
closeness_centrality_2,0.7243579345769127,0.012485179977398557,27
basic_expansion_2,0.7243849689105164,0.011080944308420068,27
degree_centrality_0,0.7253852392538527,0.013708726454663336,27
basic_expansion_3,0.7309543119762096,0.009609783494782994,27
load_centrality_1,0.7333062989997298,0.011593443161601553,27
self_walk_1,0.7336307110029738,0.0102131476076923,27
lsme_2,0.7336036766693702,0.007929129028878346,27
page_rank_3,0.7300892133008923,0.010357502049590628,27
closeness_centrality_1,0.7312246553122465,0.010934577550990669,27
load_centrality_1,0.5435523114355232,0.011718190865308686,28
self_walk_0,0.5836442281697757,0.014862713458464086,28
load_centrality_0,0.6222762908894295,0.013678838517658718,28
closeness_centrality_0,0.6572857529061908,0.014491033262725288,28
degree_centrality_3,0.6709110570424438,0.015290562684944463,28
degree_centrality_2,0.6708299540416328,0.014400040239206616,28
basic_expansion_3,0.680778588807786,0.01606658429431404,28
self_walk_1,0.6771830224384969,0.013769183522031105,28
lsme_2,0.6850229791835629,0.013375002610544489,28
lsme_3,0.6845093268450934,0.014685392417874369,28
self_walk_3,0.6983779399837793,0.01630735114982978,28
load_centrality_2,0.715463638821303,0.011849706917514517,28
load_centrality_3,0.7230332522303324,0.012154180596195725,28
basic_expansion_0,0.7236550419032172,0.010806161176840766,28
eigenvector_centrality_2,0.7256285482562855,0.011747623390012214,28
eigenvector_centrality_1,0.727169505271695,0.010990578826591995,28
basic_expansion_2,0.7282508786158423,0.009957152811681455,28
degree_centrality_0,0.7287645309543119,0.011966808156270674,28
closeness_centrality_2,0.725412273587456,0.007121943644595771,28
eigenvector_centrality_3,0.7320897539875642,0.012584184649980429,28
page_rank_2,0.7273317112733172,0.009973580863552323,28
closeness_centrality_3,0.729007839956745,0.00937604319968236,28
page_rank_1,0.7290619086239524,0.009086753893937044,28
basic_expansion_1,0.7329818869964857,0.011318994931411365,28
degree_centrality_1,0.7306839686401728,0.0117677320934702,28
eigenvector_centrality_0,0.7279805352798052,0.007992109889255706,28
page_rank_0,0.732441200324412,0.010796857607733688,28
lsme_0,0.7282508786158423,0.010793980336754284,28
page_rank_3,0.7302784536361178,0.011556695414181948,28
lsme_1,0.7307380373073804,0.012918904441308289,28
closeness_centrality_1,0.7276831576101647,0.013946703267270984,28
self_walk_2,0.7338199513381997,0.012674576715968411,28
basic_expansion_1,0.5058123817247905,0.013570050645733576,29
degree_centrality_0,0.5874560692078941,0.018540902048315128,29
page_rank_0,0.613544201135442,0.018912540440761044,29
closeness_centrality_0,0.6348742903487428,0.017604396031330898,29
lsme_1,0.6378751013787511,0.01742204970986081,29
load_centrality_2,0.6705325763719926,0.014424305435994086,29
eigenvector_centrality_2,0.6812381724790483,0.010298236075092561,29
degree_centrality_2,0.6815896188158963,0.012188137806435812,29
page_rank_2,0.6832387131657206,0.012687169843920355,29
page_rank_1,0.6842930521762639,0.01376193632435407,29
degree_centrality_3,0.6898891592322248,0.013870720918755788,29
degree_centrality_1,0.684022708840227,0.013697526120711017,29
self_walk_3,0.6978642876453095,0.014050156979789624,29
basic_expansion_0,0.6975939443092728,0.011677580460197677,29
load_centrality_0,0.7048932143822654,0.011826833487146342,29
basic_expansion_2,0.7144633684779671,0.010574399328975779,29
lsme_2,0.7113273857799405,0.013119202514776619,29
self_walk_1,0.7140308191403083,0.013713523797463491,29
closeness_centrality_2,0.7114084887807515,0.013139492686542575,29
load_centrality_1,0.7135712354690457,0.011071046482076054,29
lsme_0,0.7154366044876995,0.0105428355404164,29
eigenvector_centrality_0,0.7152473641524736,0.014487502382893185,29
page_rank_3,0.7146255744795891,0.014306859504550412,29
load_centrality_3,0.7221140848878076,0.010776802305284586,29
self_walk_0,0.7273046769397135,0.01433434197744112,29
basic_expansion_3,0.7284401189510679,0.011582090332563612,29
eigenvector_centrality_1,0.7290348742903489,0.011695622636310528,29
closeness_centrality_3,0.7278183292781836,0.01247791917669256,29
self_walk_2,0.7320627196539605,0.011297278945275034,29
eigenvector_centrality_3,0.7297377669640442,0.012706165553624853,29
closeness_centrality_1,0.7335766423357662,0.010888663083615201,29
lsme_3,0.7283049472830495,0.011555398904115978,29
closeness_centrality_3,0.5347661530143282,0.015278799902710478,30
degree_centrality_0,0.5754528250878616,0.01903731590118279,30
basic_expansion_3,0.6202487158691539,0.013562535379818077,30
degree_centrality_1,0.6314679643146798,0.011552742185169704,30
degree_centrality_3,0.6535009462016761,0.013641520450352959,30
load_centrality_3,0.6879426872127604,0.012979324055308642,30
closeness_centrality_1,0.684860773181941,0.013708859736854605,30
self_walk_1,0.6825898891592322,0.011095576887759119,30
basic_expansion_0,0.6840767775074343,0.010781379010975159,30
self_walk_3,0.6962692619626926,0.012032708260715569,30
lsme_0,0.7010543390105435,0.012719819153312877,30
page_rank_3,0.7018653690186537,0.011482306104074339,30
page_rank_1,0.7034603947012708,0.00959277053541656,30
closeness_centrality_0,0.6960800216274668,0.01185682847901014,30
self_walk_0,0.7077588537442554,0.011177969576930727,30
load_centrality_2,0.7131116517977832,0.01320250128588919,30
lsme_1,0.7150581238172478,0.012255829606620526,30
self_walk_2,0.7174912138415789,0.011358924942173549,30
eigenvector_centrality_3,0.7227358745606921,0.013103817861866329,30
basic_expansion_1,0.7216274668829413,0.010756845498261605,30
closeness_centrality_2,0.7217356042173559,0.010184483290859442,30
